tag,country,X,mkt,good,a,produced,bld_demand,pop_demand,demand,ratio,b,shortage,potential,prestige,identity_crop,distinctive_ind,staple_food,generic_mfg,eco_starter,excl_champ,company
EGY,Egypt,5,yes,tools,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,1,0,0
KOR,Korea,5,no,fish,6,300.0,0.0,414.8,414.8,0.72,0,0,0,0,0,0,1,0,1,0,0
KOR,Korea,5,no,grain,8,280.0,0.0,352.6,352.6,0.79,0,0,0,1,0,0,1,0,1,0,1
KOR,Korea,5,no,tobacco,8,240.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
KOR,Korea,5,no,glass,7,210.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
KOR,Korea,5,no,porcelain,0,70.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
KOR,Korea,5,no,fruit,0,45.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
KOR,Korea,5,no,clippers,0,40.0,36.0,0.0,36.0,1.11,0,0,0,0,0,0,0,0,0,1,0
KOR,Korea,5,no,meat,3,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
KOR,Korea,5,no,iron,1,20.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0
KOR,Korea,5,no,fabric,0,15.0,45.0,245.3,290.3,0.05,2,1,1,0,0,0,0,0,1,0,0
KOR,Korea,5,no,merchant_marine,0,9.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0
KOR,Korea,5,no,sugar,0,6.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
KOR,Korea,5,no,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
KOR,Korea,5,no,tea,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
KOR,Korea,5,no,groceries,0,0.0,0.0,477.0,477.0,0.0,2,1,0,0,0,0,0,1,0,0,0
KOR,Korea,5,no,opium,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
KOR,Korea,5,no,wood,0,0.0,325.0,271.4,596.4,0.0,2,1,1,0,0,0,0,0,1,0,0
KOR,Korea,5,no,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
KOR,Korea,5,no,dye,0,0.0,35.0,0.0,35.0,0.0,1,1,0,0,1,0,0,0,0,0,0
KOR,Korea,5,no,clothes,0,0.0,0.0,464.5,464.5,0.0,2,1,0,0,0,0,0,1,0,0,0
KOR,Korea,5,no,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
KOR,Korea,5,no,furniture,0,0.0,0.0,464.5,464.5,0.0,2,1,0,0,0,0,0,1,0,0,0
KOR,Korea,5,no,tools,0,0.0,5.0,0.0,5.0,0.0,1,1,0,0,0,1,0,0,1,0,0
KOR,Korea,5,no,paper,0,0.0,90.0,0.0,90.0,0.0,1,1,0,0,0,0,0,1,0,0,0
KOR,Korea,5,no,silk,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
PER,Persia,5,no,grain,18,390.0,0.0,144.0,144.0,2.71,0,0,0,0,0,0,1,0,1,0,0
PER,Persia,5,no,opium,7,140.0,0.0,0.0,0.0,,0,0,0,1,1,0,0,0,0,0,1
PER,Persia,5,no,clothes,3,135.0,0.0,189.7,189.7,0.71,0,0,0,1,0,0,0,1,0,0,1
PER,Persia,5,no,fabric,2,105.0,140.0,100.2,240.2,0.44,1,1,0,0,0,0,0,0,1,0,0
PER,Persia,5,no,wood,3,90.0,90.0,110.9,200.9,0.45,1,1,0,0,0,0,0,0,1,0,0
PER,Persia,5,no,furniture,2,90.0,0.0,189.7,189.7,0.47,1,1,0,0,0,0,0,1,0,0,0
PER,Persia,5,no,luxury_clothes,0,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
PER,Persia,5,no,tea,3,60.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
PER,Persia,5,no,meat,3,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
PER,Persia,5,no,glass,1,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
PER,Persia,5,no,fruit,0,30.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
PER,Persia,5,no,dye,1,30.0,5.0,0.0,5.0,6.0,0,0,0,0,1,0,0,0,0,0,0
PER,Persia,5,no,silk,2,30.0,30.0,0.0,30.0,1.0,0,0,0,0,1,0,0,0,0,0,0
PER,Persia,5,no,fish,1,25.0,0.0,169.4,169.4,0.15,2,1,0,0,0,0,1,0,1,0,0
PER,Persia,5,no,merchant_marine,0,18.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0
PER,Persia,5,no,porcelain,0,10.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
PER,Persia,5,no,sugar,0,4.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
PER,Persia,5,no,wine,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
PER,Persia,5,no,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
PER,Persia,5,no,groceries,0,0.0,0.0,194.8,194.8,0.0,2,1,0,0,0,0,0,1,0,0,0
PER,Persia,5,no,tobacco,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
PER,Persia,5,no,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
PER,Persia,5,no,clippers,0,0.0,12.0,0.0,12.0,0.0,1,1,0,0,0,0,0,0,0,1,0
PER,Persia,5,no,iron,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,1,0,0
PER,Persia,5,no,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
PER,Persia,5,no,tools,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,1,0,0
PER,Persia,5,no,paper,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
PAN,Punjab,5,no,tobacco,7,210.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
PAN,Punjab,5,no,wood,2,140.0,335.0,135.8,470.8,0.3,2,1,0,0,0,0,0,0,1,0,0
PAN,Punjab,5,no,clothes,3,135.0,0.0,232.4,232.4,0.58,0,0,0,0,0,0,0,1,0,0,0
PAN,Punjab,5,no,grain,5,100.0,0.0,176.4,176.4,0.57,0,0,0,0,0,0,1,0,1,0,0
PAN,Punjab,5,no,luxury_clothes,0,90.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
PAN,Punjab,5,no,dye,3,90.0,10.0,0.0,10.0,9.0,0,0,0,0,1,0,0,0,0,0,0
PAN,Punjab,5,no,furniture,2,90.0,0.0,232.4,232.4,0.39,1,1,0,0,0,0,0,1,0,0,0
PAN,Punjab,5,no,glass,2,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
PAN,Punjab,5,no,tools,1,60.0,20.0,0.0,20.0,3.0,0,0,0,0,0,1,0,0,1,0,0
PAN,Punjab,5,no,small_arms,2,60.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
PAN,Punjab,5,no,meat,5,50.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
PAN,Punjab,5,no,silk,3,45.0,45.0,0.0,45.0,1.0,0,0,0,0,1,0,0,0,0,0,0
PAN,Punjab,5,no,iron,2,40.0,40.0,0.0,40.0,1.0,0,0,0,0,0,0,0,0,1,0,0
PAN,Punjab,5,no,fruit,0,35.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
PAN,Punjab,5,no,fabric,0,25.0,190.0,122.7,312.7,0.08,2,1,1,0,0,0,0,0,1,0,0
PAN,Punjab,5,no,luxury_furniture,0,25.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
PAN,Punjab,5,no,opium,1,20.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
PAN,Punjab,5,no,porcelain,0,20.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
PAN,Punjab,5,no,sugar,0,5.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
PAN,Punjab,5,no,wine,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
PAN,Punjab,5,no,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
PAN,Punjab,5,no,tea,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
PAN,Punjab,5,no,groceries,0,0.0,0.0,238.6,238.6,0.0,2,1,0,0,0,0,0,1,0,0,0
PAN,Punjab,5,no,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
PAN,Punjab,5,no,coffee,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
PAN,Punjab,5,no,paper,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
PAN,Punjab,5,no,fish,0,0.0,0.0,207.5,207.5,0.0,2,1,0,0,0,0,1,0,1,0,0
HUN,Hungary,4,yes,grain,13,260.0,160.0,205.0,365.0,0.71,0,0,0,0,0,0,1,0,1,0,0
HUN,Hungary,4,yes,liquor,0,240.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
HUN,Hungary,4,yes,groceries,4,180.0,0.0,277.3,277.3,0.65,0,0,0,0,0,0,0,1,0,0,0
HUN,Hungary,4,yes,wine,8,160.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
HUN,Hungary,4,yes,meat,15,150.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
HUN,Hungary,4,yes,furniture,2,130.0,0.0,270.0,270.0,0.48,1,1,0,0,0,0,0,1,0,0,0
HUN,Hungary,4,yes,wood,3,120.0,165.0,157.8,322.8,0.37,1,1,0,0,0,0,0,0,1,0,0
HUN,Hungary,4,yes,fruit,0,91.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
HUN,Hungary,4,yes,fabric,0,75.0,45.0,142.6,187.6,0.4,1,1,0,0,0,0,0,0,1,0,0
HUN,Hungary,4,yes,iron,3,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0
HUN,Hungary,4,yes,luxury_furniture,0,50.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
HUN,Hungary,4,yes,sugar,0,13.0,100.0,0.0,100.0,0.13,2,1,0,0,1,0,0,0,0,0,0
HUN,Hungary,4,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
HUN,Hungary,4,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
HUN,Hungary,4,yes,clothes,0,0.0,0.0,270.0,270.0,0.0,2,1,0,0,0,0,0,1,0,0,0
HUN,Hungary,4,yes,merchant_marine,0,0.0,9.0,0.0,9.0,0.0,1,1,0,0,0,0,0,0,0,1,0
HUN,Hungary,4,yes,tools,0,0.0,25.0,0.0,25.0,0.0,1,1,0,1,0,1,0,0,1,0,1
HUN,Hungary,4,yes,steel,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,1
HUN,Hungary,4,yes,paper,0,0.0,90.0,0.0,90.0,0.0,1,1,0,0,0,0,0,1,0,0,0
HUN,Hungary,4,yes,fish,0,0.0,0.0,241.1,241.1,0.0,2,1,0,0,0,0,1,0,1,0,0
NET,Netherlands,4,yes,fish,5,250.0,0.0,71.0,71.0,3.52,0,0,0,0,0,0,1,0,1,0,0
NET,Netherlands,4,yes,clothes,4,240.0,0.0,79.5,79.5,3.02,0,0,0,0,0,0,0,1,0,0,0
NET,Netherlands,4,yes,paper,5,200.0,70.0,0.0,70.0,2.86,0,0,0,0,0,0,0,1,0,0,0
NET,Netherlands,4,yes,clippers,0,160.0,73.0,0.0,73.0,2.19,0,0,0,0,0,0,0,0,0,1,0
NET,Netherlands,4,yes,grain,7,140.0,80.0,60.3,140.3,1.0,0,0,0,0,0,0,1,0,1,0,0
NET,Netherlands,4,yes,groceries,2,130.0,0.0,81.6,81.6,1.59,0,0,0,0,0,0,0,1,0,0,0
NET,Netherlands,4,yes,luxury_clothes,0,120.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
NET,Netherlands,4,yes,furniture,2,90.0,0.0,79.5,79.5,1.13,0,0,0,0,0,0,0,1,0,0,0
NET,Netherlands,4,yes,small_arms,3,90.0,5.0,0.0,5.0,18.0,0,0,0,0,0,1,0,0,0,0,0
NET,Netherlands,4,yes,wood,2,80.0,610.0,46.4,656.4,0.12,2,1,0,0,0,0,0,0,1,0,0
NET,Netherlands,4,yes,merchant_marine,0,72.0,40.0,0.0,40.0,1.8,0,0,0,0,0,0,0,0,0,1,0
NET,Netherlands,4,yes,fabric,1,70.0,310.0,42.0,352.0,0.2,2,1,0,0,0,0,0,0,1,0,0
NET,Netherlands,4,yes,luxury_furniture,0,50.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
NET,Netherlands,4,yes,meat,5,50.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
NET,Netherlands,4,yes,fruit,0,49.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
NET,Netherlands,4,yes,sugar,1,32.0,30.0,0.0,30.0,1.07,0,0,0,0,1,0,0,0,0,0,0
NET,Netherlands,4,yes,glass,1,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
NET,Netherlands,4,yes,porcelain,0,10.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
NET,Netherlands,4,yes,tobacco,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
NET,Netherlands,4,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
NET,Netherlands,4,yes,radios,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,1,1
NET,Netherlands,4,yes,dye,0,0.0,25.0,0.0,25.0,0.0,1,1,1,0,1,0,0,0,0,0,0
NET,Netherlands,4,yes,iron,0,0.0,35.0,0.0,35.0,0.0,1,1,0,0,0,0,0,0,1,0,0
NET,Netherlands,4,yes,rubber,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,1,0
NET,Netherlands,4,yes,coffee,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
NET,Netherlands,4,yes,tools,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,1,0,0
NET,Netherlands,4,yes,silk,0,0.0,60.0,0.0,60.0,0.0,2,1,0,0,1,0,0,0,0,0,0
POR,Portugal,4,yes,grain,17,385.0,0.0,133.2,133.2,2.89,0,0,0,1,0,0,1,0,1,0,1
POR,Portugal,4,yes,fish,10,250.0,0.0,156.7,156.7,1.6,0,0,0,0,0,0,1,0,1,0,0
POR,Portugal,4,yes,wood,5,230.0,185.0,102.5,287.5,0.8,0,0,0,1,0,0,0,0,1,0,1
POR,Portugal,4,yes,wine,9,180.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
POR,Portugal,4,yes,fruit,2,139.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
POR,Portugal,4,yes,fabric,2,120.0,145.0,92.7,237.7,0.5,0,0,0,0,0,0,0,0,1,0,0
POR,Portugal,4,yes,dye,4,120.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
POR,Portugal,4,yes,clothes,2,90.0,0.0,175.5,175.5,0.51,0,0,0,1,0,0,0,1,0,0,1
POR,Portugal,4,yes,clippers,0,80.0,35.0,0.0,35.0,2.29,0,0,0,0,0,0,0,0,0,1,0
POR,Portugal,4,yes,meat,7,70.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
POR,Portugal,4,yes,sugar,2,58.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
POR,Portugal,4,yes,merchant_marine,0,45.0,68.0,0.0,68.0,0.66,0,0,0,0,0,0,0,0,0,1,0
POR,Portugal,4,yes,paper,1,40.0,70.0,0.0,70.0,0.57,0,0,0,0,0,0,0,1,0,0,0
POR,Portugal,4,yes,luxury_clothes,0,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
POR,Portugal,4,yes,oil,0,20.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0
POR,Portugal,4,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
POR,Portugal,4,yes,tea,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
POR,Portugal,4,yes,groceries,0,0.0,0.0,180.2,180.2,0.0,2,1,0,1,0,0,0,1,0,0,1
POR,Portugal,4,yes,opium,0,0.0,0.0,0.0,0.0,,0,0,1,1,1,0,0,0,0,0,1
POR,Portugal,4,yes,tobacco,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
POR,Portugal,4,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
POR,Portugal,4,yes,iron,0,0.0,5.0,0.0,5.0,0.0,1,1,1,0,0,0,0,0,1,0,0
POR,Portugal,4,yes,rubber,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,1,0
POR,Portugal,4,yes,coffee,3,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
POR,Portugal,4,yes,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
POR,Portugal,4,yes,furniture,0,0.0,0.0,175.5,175.5,0.0,2,1,0,0,0,0,0,1,0,0,0
POR,Portugal,4,yes,tools,0,0.0,5.0,0.0,5.0,0.0,1,1,0,0,0,1,0,0,1,0,0
POR,Portugal,4,yes,small_arms,0,0.0,5.0,0.0,5.0,0.0,1,1,0,0,0,1,0,0,0,0,0
POR,Portugal,4,yes,silk,0,0.0,15.0,0.0,15.0,0.0,1,1,1,0,1,0,0,0,0,0,0
SAR,Sardinia-Piedmont,4,yes,wood,7,490.0,325.0,60.8,385.8,1.27,0,0,0,0,0,0,0,0,1,0,0
SAR,Sardinia-Piedmont,4,yes,fish,5,250.0,0.0,92.9,92.9,2.69,0,0,0,0,0,0,1,0,1,0,0
SAR,Sardinia-Piedmont,4,yes,grain,8,235.0,40.0,79.0,119.0,1.97,0,0,0,0,0,0,1,0,1,0,0
SAR,Sardinia-Piedmont,4,yes,clippers,0,120.0,37.0,0.0,37.0,3.24,0,0,0,0,0,0,0,0,0,1,0
SAR,Sardinia-Piedmont,4,yes,tools,2,120.0,79.0,0.0,79.0,1.52,0,0,0,0,0,1,0,0,1,0,0
SAR,Sardinia-Piedmont,4,yes,clothes,2,90.0,0.0,104.0,104.0,0.87,0,0,0,0,0,0,0,1,0,0,0
SAR,Sardinia-Piedmont,4,yes,wine,4,80.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
SAR,Sardinia-Piedmont,4,yes,fruit,0,75.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
SAR,Sardinia-Piedmont,4,yes,meat,7,70.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
SAR,Sardinia-Piedmont,4,yes,furniture,1,65.0,0.0,104.0,104.0,0.62,0,0,0,0,0,0,0,1,0,0,0
SAR,Sardinia-Piedmont,4,yes,iron,3,60.0,50.0,0.0,50.0,1.2,0,0,0,0,0,0,0,0,1,0,0
SAR,Sardinia-Piedmont,4,yes,liquor,0,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
SAR,Sardinia-Piedmont,4,yes,groceries,1,45.0,0.0,106.8,106.8,0.42,1,1,0,0,0,0,0,1,0,0,0
SAR,Sardinia-Piedmont,4,yes,paper,1,40.0,65.0,0.0,65.0,0.62,0,0,0,0,0,0,0,1,0,0,0
SAR,Sardinia-Piedmont,4,yes,fabric,0,35.0,175.0,54.9,229.9,0.15,2,1,1,0,0,0,0,0,1,0,0
SAR,Sardinia-Piedmont,4,yes,small_arms,1,30.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
SAR,Sardinia-Piedmont,4,yes,merchant_marine,0,18.0,12.0,0.0,12.0,1.5,0,0,0,0,0,0,0,0,0,1,0
SAR,Sardinia-Piedmont,4,yes,sugar,0,10.0,25.0,0.0,25.0,0.4,1,1,0,0,1,0,0,0,0,0,0
SAR,Sardinia-Piedmont,4,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
SAR,Sardinia-Piedmont,4,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
SAR,Sardinia-Piedmont,4,yes,automobiles,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,1,1
SAR,Sardinia-Piedmont,4,yes,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
SAR,Sardinia-Piedmont,4,yes,steel,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,1
SAR,Sardinia-Piedmont,4,yes,silk,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
SOK,Sokoto,4,no,tobacco,6,180.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
SOK,Sokoto,4,no,grain,7,140.0,0.0,118.1,118.1,1.19,0,0,0,0,0,0,1,0,1,0,0
SOK,Sokoto,4,no,fabric,1,75.0,40.0,82.2,122.2,0.61,0,0,0,0,0,0,0,0,1,0,0
SOK,Sokoto,4,no,meat,6,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
SOK,Sokoto,4,no,clothes,1,45.0,0.0,155.6,155.6,0.29,1,1,0,0,0,0,0,1,0,0,0
SOK,Sokoto,4,no,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
SOK,Sokoto,4,no,tea,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
SOK,Sokoto,4,no,sugar,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
SOK,Sokoto,4,no,groceries,0,0.0,0.0,159.8,159.8,0.0,2,1,0,0,0,0,0,1,0,0,0
SOK,Sokoto,4,no,wood,0,0.0,0.0,90.9,90.9,0.0,1,1,1,0,0,0,0,0,1,0,0
SOK,Sokoto,4,no,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
SOK,Sokoto,4,no,fruit,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
SOK,Sokoto,4,no,dye,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
SOK,Sokoto,4,no,iron,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,1,0,0
SOK,Sokoto,4,no,rubber,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,1,0
SOK,Sokoto,4,no,coffee,2,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
SOK,Sokoto,4,no,furniture,0,0.0,0.0,155.6,155.6,0.0,2,1,0,0,0,0,0,1,0,0,0
SOK,Sokoto,4,no,tools,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,1,0,0
SOK,Sokoto,4,no,paper,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
SOK,Sokoto,4,no,fish,0,0.0,0.0,139.0,139.0,0.0,2,1,0,0,0,0,1,0,1,0,0
SWE,Sweden,4,yes,wood,15,1080.0,250.0,46.9,296.9,3.64,0,0,0,0,0,0,0,0,1,0,0
SWE,Sweden,4,yes,fish,11,550.0,0.0,71.6,71.6,7.68,0,0,0,0,0,0,1,0,1,0,0
SWE,Sweden,4,yes,grain,9,180.0,0.0,60.9,60.9,2.96,0,0,0,0,0,0,1,0,1,0,0
SWE,Sweden,4,yes,iron,7,140.0,85.0,0.0,85.0,1.65,0,0,0,1,0,0,0,0,1,0,1
SWE,Sweden,4,yes,clothes,3,135.0,0.0,80.2,80.2,1.68,0,0,0,0,0,0,0,1,0,0,0
SWE,Sweden,4,yes,paper,3,120.0,70.0,0.0,70.0,1.71,0,0,0,0,0,0,0,1,0,0,0
SWE,Sweden,4,yes,liquor,0,90.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
SWE,Sweden,4,yes,clippers,0,80.0,73.0,0.0,73.0,1.1,0,0,0,0,0,0,0,0,0,1,0
SWE,Sweden,4,yes,meat,6,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
SWE,Sweden,4,yes,tools,1,60.0,138.0,0.0,138.0,0.43,1,1,0,0,0,1,0,0,1,0,0
SWE,Sweden,4,yes,fabric,0,30.0,180.0,42.3,222.3,0.13,2,1,0,0,0,0,0,0,1,0,0
SWE,Sweden,4,yes,small_arms,1,30.0,5.0,0.0,5.0,6.0,0,0,0,0,0,1,0,0,0,0,0
SWE,Sweden,4,yes,merchant_marine,0,27.0,20.0,0.0,20.0,1.35,0,0,0,0,0,0,0,0,0,1,0
SWE,Sweden,4,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
SWE,Sweden,4,yes,groceries,0,0.0,0.0,82.3,82.3,0.0,1,1,0,0,0,0,0,1,0,0,0
SWE,Sweden,4,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
SWE,Sweden,4,yes,furniture,0,0.0,0.0,80.2,80.2,0.0,1,1,0,0,0,0,0,1,0,0,0
SWE,Sweden,4,yes,fine_art,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,1
SWE,Sweden,4,yes,telephones,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,1,1
SIC,Two Sicilies,4,yes,grain,27,540.0,40.0,153.0,193.0,2.8,0,0,0,0,0,0,1,0,1,0,0
SIC,Two Sicilies,4,yes,wood,5,350.0,430.0,117.8,547.8,0.64,0,0,0,0,0,0,0,0,1,0,0
SIC,Two Sicilies,4,yes,fish,11,275.0,0.0,180.0,180.0,1.53,0,0,0,0,0,0,1,0,1,0,0
SIC,Two Sicilies,4,yes,wine,10,200.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
SIC,Two Sicilies,4,yes,tools,3,180.0,114.0,0.0,114.0,1.58,0,0,0,0,0,1,0,0,1,0,0
SIC,Two Sicilies,4,yes,meat,14,140.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
SIC,Two Sicilies,4,yes,clothes,3,135.0,0.0,201.6,201.6,0.67,0,0,0,0,0,0,0,1,0,0,0
SIC,Two Sicilies,4,yes,sulfur,5,100.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,1
SIC,Two Sicilies,4,yes,clippers,0,80.0,36.0,0.0,36.0,2.22,0,0,0,0,0,0,0,0,0,1,0
SIC,Two Sicilies,4,yes,fabric,0,70.0,220.0,106.5,326.5,0.21,2,1,1,0,0,0,0,0,1,0,0
SIC,Two Sicilies,4,yes,small_arms,2,60.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
