tag,building,kind,need,rank,state,pop,levels,left,basis,group,fd_region,map_src
EGY,building_cotton_plantation,champ,10,7,STATE_LEBANON,378000,1,29,arable_land,bg_plantations,STATE_LOWER_EGYPT,state_regions/08_middle_east.txt
EGY,building_cotton_plantation,champ,10,8,STATE_PALESTINE,370500,1,30,arable_land,bg_plantations,STATE_LOWER_EGYPT,state_regions/08_middle_east.txt
EGY,building_cotton_plantation,champ,10,9,STATE_DONGOLA,364004,1,39,arable_land,bg_plantations,STATE_LOWER_EGYPT,state_regions/03_north_africa.txt
EGY,building_cotton_plantation,champ,10,10,STATE_ADANA,334884,1,13,arable_land,bg_plantations,STATE_LOWER_EGYPT,state_regions/08_middle_east.txt
EGY,building_livestock_ranch,support,1,1,STATE_LOWER_EGYPT,2670504,1,75,arable_land,bg_ranching,STATE_LOWER_EGYPT,state_regions/03_north_africa.txt
EGY,building_logging_camp,support,1,1,STATE_LOWER_EGYPT,2670504,1,1,capped_resources,bg_logging,STATE_LOWER_EGYPT,state_regions/03_north_africa.txt
EGY,building_food_industry,support,1,1,STATE_LOWER_EGYPT,2670504,1,99,no_cap,bg_light_industry,STATE_LOWER_EGYPT,state_regions/03_north_africa.txt
EGY,building_iron_mine,support,1,1,STATE_PALESTINE,370500,1,23,capped_resources,bg_mining,STATE_LOWER_EGYPT,state_regions/08_middle_east.txt
EGY,building_fishing_wharf,support,1,1,STATE_LOWER_EGYPT,2670504,1,5,capped_resources,bg_fishing,STATE_LOWER_EGYPT,state_regions/03_north_africa.txt
EGY,building_tobacco_plantation,support,1,1,STATE_LOWER_EGYPT,2670504,1,75,arable_land,bg_plantations,STATE_LOWER_EGYPT,state_regions/03_north_africa.txt
PAN,building_cotton_plantation,champ,10,1,STATE_PUNJAB,5480251,5,946,arable_land,bg_plantations,STATE_PUNJAB,state_regions/10_india.txt
PAN,building_cotton_plantation,champ,10,2,STATE_HILL_PUNJAB,1424232,5,178,arable_land,bg_plantations,STATE_PUNJAB,state_regions/10_india.txt
PAN,building_wheat_farm,support,1,1,STATE_PUNJAB,5480251,1,946,arable_land,bg_staple_crops,STATE_PUNJAB,state_regions/10_india.txt
PAN,building_livestock_ranch,support,1,1,STATE_PUNJAB,5480251,1,946,arable_land,bg_ranching,STATE_PUNJAB,state_regions/10_india.txt
PAN,building_opium_plantation,support,1,1,STATE_HILL_PUNJAB,1424232,1,178,arable_land,bg_plantations,STATE_PUNJAB,state_regions/10_india.txt
PAN,building_tooling_workshop,support,1,1,STATE_PUNJAB,5480251,1,99,no_cap,bg_light_industry,STATE_PUNJAB,state_regions/10_india.txt
PAN,building_food_industry,support,1,1,STATE_PUNJAB,5480251,1,99,no_cap,bg_light_industry,STATE_PUNJAB,state_regions/10_india.txt
PAN,building_textile_mill,support,1,1,STATE_PUNJAB,5480251,1,99,no_cap,bg_light_industry,STATE_PUNJAB,state_regions/10_india.txt
DEI,building_banana_plantation,champ,10,1,STATE_WEST_JAVA,3861212,1,104,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_banana_plantation,champ,10,2,STATE_CENTRAL_JAVA,2102816,1,75,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_banana_plantation,champ,10,3,STATE_EAST_JAVA,2080396,1,58,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_banana_plantation,champ,10,4,STATE_SUNDA_ISLANDS,705184,1,57,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_banana_plantation,champ,10,5,STATE_MOLUCCAS,254291,1,18,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_banana_plantation,champ,10,6,STATE_NORTH_SUMATRA,199571,1,59,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_banana_plantation,champ,10,7,STATE_SOUTH_SUMATRA,132694,1,39,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_banana_plantation,champ,10,8,STATE_WEST_BORNEO,54660,1,21,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_banana_plantation,champ,10,9,STATE_ACEH,50985,1,40,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_banana_plantation,champ,10,10,STATE_CELEBES,49863,1,40,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_dye_plantation,support,1,1,STATE_WEST_JAVA,3861212,1,104,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_coffee_plantation,support,1,1,STATE_WEST_JAVA,3861212,1,104,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_fishing_wharf,support,1,1,STATE_WEST_JAVA,3861212,1,11,capped_resources,bg_fishing,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_cotton_plantation,support,1,1,STATE_WEST_JAVA,3861212,1,104,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_sugar_plantation,support,1,1,STATE_WEST_JAVA,3861212,1,104,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
DEI,building_tea_plantation,support,1,1,STATE_WEST_JAVA,3861212,1,104,arable_land,bg_plantations,STATE_WEST_JAVA,state_regions/12_indonesia.txt
HUN,building_livestock_ranch,champ,8,1,STATE_TRANSDANUBIA,2356492,2,124,arable_land,bg_ranching,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_livestock_ranch,champ,8,2,STATE_SLOVAKIA,2046586,1,104,arable_land,bg_ranching,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_livestock_ranch,champ,8,3,STATE_BEKES,1524492,1,79,arable_land,bg_ranching,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_livestock_ranch,champ,8,4,STATE_CENTRAL_HUNGARY,1198988,1,108,arable_land,bg_ranching,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_livestock_ranch,champ,8,5,STATE_BANAT,1189660,1,70,arable_land,bg_ranching,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_livestock_ranch,champ,8,6,STATE_DELVIDEK,761396,1,50,arable_land,bg_ranching,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_livestock_ranch,champ,8,7,STATE_RUTHENIA,342154,1,70,arable_land,bg_ranching,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_wheat_farm,support,1,1,STATE_TRANSDANUBIA,2356492,1,124,arable_land,bg_staple_crops,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_food_industry,support,1,1,STATE_TRANSDANUBIA,2356492,1,99,no_cap,bg_light_industry,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_iron_mine,support,1,1,STATE_SLOVAKIA,2046586,1,61,capped_resources,bg_mining,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_steel_mill,support,1,1,STATE_TRANSDANUBIA,2356492,1,99,no_cap,bg_heavy_industry,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_logging_camp,support,1,1,STATE_TRANSDANUBIA,2356492,1,4,capped_resources,bg_logging,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
HUN,building_tooling_workshop,support,1,1,STATE_TRANSDANUBIA,2356492,1,99,no_cap,bg_light_industry,STATE_CENTRAL_HUNGARY,state_regions/02_east_europe.txt
POR,building_fishing_wharf,champ,8,1,STATE_ENTRE_DOURO_E_MINHO,1203012,1,5,capped_resources,bg_fishing,STATE_ESTREMADURA,state_regions/01_south_europe.txt
POR,building_fishing_wharf,champ,8,2,STATE_BEIRA,1106122,1,2,capped_resources,bg_fishing,STATE_ESTREMADURA,state_regions/01_south_europe.txt
POR,building_fishing_wharf,champ,8,3,STATE_ESTREMADURA,791012,1,8,capped_resources,bg_fishing,STATE_ESTREMADURA,state_regions/01_south_europe.txt
POR,building_fishing_wharf,champ,8,4,STATE_ALENTEJO,457012,1,6,capped_resources,bg_fishing,STATE_ESTREMADURA,state_regions/01_south_europe.txt
POR,building_fishing_wharf,champ,8,5,STATE_BOMBAY,446391,1,26,capped_resources,bg_fishing,STATE_ESTREMADURA,state_regions/10_india.txt
POR,building_fishing_wharf,champ,8,6,STATE_ZAMBEZIA,388400,1,6,capped_resources,bg_fishing,STATE_ESTREMADURA,state_regions/04_subsaharan_africa.txt
POR,building_fishing_wharf,champ,8,7,STATE_GUANGDONG,347996,1,40,capped_resources,bg_fishing,STATE_ESTREMADURA,state_regions/11_east_asia.txt
POR,building_fishing_wharf,champ,8,8,STATE_MOCAMBIQUE,339992,1,8,capped_resources,bg_fishing,STATE_ESTREMADURA,state_regions/04_subsaharan_africa.txt
POR,building_vineyard,support,1,1,STATE_ENTRE_DOURO_E_MINHO,1203012,1,58,arable_land,bg_agriculture,STATE_ESTREMADURA,state_regions/01_south_europe.txt
POR,building_logging_camp,support,1,1,STATE_ENTRE_DOURO_E_MINHO,1203012,1,7,capped_resources,bg_logging,STATE_ESTREMADURA,state_regions/01_south_europe.txt
POR,building_furniture_manufactory,support,1,1,STATE_ENTRE_DOURO_E_MINHO,1203012,1,99,no_cap,bg_light_industry,STATE_ESTREMADURA,state_regions/01_south_europe.txt
POR,building_food_industry,support,1,1,STATE_ENTRE_DOURO_E_MINHO,1203012,1,99,no_cap,bg_light_industry,STATE_ESTREMADURA,state_regions/01_south_europe.txt
POR,building_tooling_workshop,support,1,1,STATE_ENTRE_DOURO_E_MINHO,1203012,1,99,no_cap,bg_light_industry,STATE_ESTREMADURA,state_regions/01_south_europe.txt
POR,building_iron_mine,support,1,1,STATE_ENTRE_DOURO_E_MINHO,1203012,1,24,capped_resources,bg_mining,STATE_ESTREMADURA,state_regions/01_south_europe.txt
SIC,building_sulfur_mine,champ,8,1,STATE_SICILY,1647596,8,98,capped_resources,?,STATE_CAMPANIA,state_regions/01_south_europe.txt
SIC,building_cotton_plantation,support,1,1,STATE_CAMPANIA,2557396,1,85,arable_land,bg_plantations,STATE_CAMPANIA,state_regions/01_south_europe.txt
SIC,building_fishing_wharf,support,1,1,STATE_CAMPANIA,2557396,1,10,capped_resources,bg_fishing,STATE_CAMPANIA,state_regions/01_south_europe.txt
SIC,building_vineyard,support,1,1,STATE_CAMPANIA,2557396,1,85,arable_land,bg_agriculture,STATE_CAMPANIA,state_regions/01_south_europe.txt
SIC,building_food_industry,support,1,1,STATE_CAMPANIA,2557396,1,99,no_cap,bg_light_industry,STATE_CAMPANIA,state_regions/01_south_europe.txt
SIC,building_textile_mill,support,1,1,STATE_CAMPANIA,2557396,1,99,no_cap,bg_light_industry,STATE_CAMPANIA,state_regions/01_south_europe.txt
SIC,building_silk_plantation,support,1,1,STATE_CAMPANIA,2557396,1,85,arable_land,bg_plantations,STATE_CAMPANIA,state_regions/01_south_europe.txt
NET,building_textile_mill,champ,8,1,STATE_HOLLAND,1239464,2,99,no_cap,bg_light_industry,STATE_HOLLAND,state_regions/00_west_europe.txt
NET,building_textile_mill,champ,8,2,STATE_GELRE,727219,2,99,no_cap,bg_light_industry,STATE_HOLLAND,state_regions/00_west_europe.txt
NET,building_textile_mill,champ,8,3,STATE_FRIESLAND,674072,1,99,no_cap,bg_light_industry,STATE_HOLLAND,state_regions/00_west_europe.txt
NET,building_textile_mill,champ,8,4,STATE_GUAYANA,56428,1,99,no_cap,bg_light_industry,STATE_HOLLAND,state_regions/07_south_america.txt
NET,building_textile_mill,champ,8,5,STATE_GOLD_COAST,54744,1,99,no_cap,bg_light_industry,STATE_HOLLAND,state_regions/04_subsaharan_africa.txt
NET,building_textile_mill,champ,8,6,STATE_WEST_INDIES,20838,1,99,no_cap,bg_light_industry,STATE_HOLLAND,state_regions/06_central_america.txt
NET,building_furniture_manufactory,support,1,1,STATE_HOLLAND,1239464,1,99,no_cap,bg_light_industry,STATE_HOLLAND,state_regions/00_west_europe.txt
NET,building_sugar_plantation,support,1,1,STATE_GUAYANA,56428,1,29,arable_land,bg_plantations,STATE_HOLLAND,state_regions/07_south_america.txt
NET,building_food_industry,support,1,1,STATE_HOLLAND,1239464,1,99,no_cap,bg_light_industry,STATE_HOLLAND,state_regions/00_west_europe.txt
NET,building_steel_mill,support,1,1,STATE_HOLLAND,1239464,1,99,no_cap,bg_heavy_industry,STATE_HOLLAND,state_regions/00_west_europe.txt
NET,building_tooling_workshop,support,1,1,STATE_HOLLAND,1239464,1,99,no_cap,bg_light_industry,STATE_HOLLAND,state_regions/00_west_europe.txt
NET,building_glassworks,support,1,1,STATE_HOLLAND,1239464,1,99,no_cap,bg_light_industry,STATE_HOLLAND,state_regions/00_west_europe.txt
SOK,building_millet_farm,champ,8,1,STATE_EAST_HAUSALAND,2405378,2,136,arable_land,bg_staple_crops,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_millet_farm,champ,8,2,STATE_HAUSALAND,1465304,2,108,arable_land,bg_staple_crops,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_millet_farm,champ,8,3,STATE_NORTH_CAMEROON,794172,2,69,arable_land,bg_staple_crops,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_millet_farm,champ,8,4,STATE_NIGERIA,576308,1,60,arable_land,bg_staple_crops,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_millet_farm,champ,8,5,STATE_OUTER_HAUSALAND,187159,1,58,arable_land,bg_staple_crops,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_livestock_ranch,support,1,1,STATE_EAST_HAUSALAND,2405378,1,136,arable_land,bg_ranching,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_banana_plantation,support,1,1,STATE_EAST_HAUSALAND,2405378,1,136,arable_land,bg_plantations,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_tobacco_plantation,support,1,1,STATE_EAST_HAUSALAND,2405378,1,136,arable_land,bg_plantations,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_coffee_plantation,support,1,1,STATE_EAST_HAUSALAND,2405378,1,136,arable_land,bg_plantations,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_food_industry,support,1,1,STATE_EAST_HAUSALAND,2405378,1,99,no_cap,bg_light_industry,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_logging_camp,support,1,1,STATE_EAST_HAUSALAND,2405378,1,16,capped_resources,bg_logging,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SOK,building_cotton_plantation,support,1,1,STATE_EAST_HAUSALAND,2405378,1,136,arable_land,bg_plantations,STATE_HAUSALAND,state_regions/04_subsaharan_africa.txt
SAR,building_cotton_plantation,champ,8,1,STATE_PIEDMONT,2463988,2,88,arable_land,bg_plantations,STATE_PIEDMONT,state_regions/01_south_europe.txt
SAR,building_cotton_plantation,champ,8,2,STATE_SARDINIA,524084,2,14,arable_land,bg_plantations,STATE_PIEDMONT,state_regions/01_south_europe.txt
SAR,building_cotton_plantation,champ,8,3,STATE_SAVOY,468800,2,20,arable_land,bg_plantations,STATE_PIEDMONT,state_regions/01_south_europe.txt
SAR,building_cotton_plantation,champ,8,4,STATE_PROVENCE,172200,2,58,arable_land,bg_plantations,STATE_PIEDMONT,state_regions/00_west_europe.txt
SAR,building_tooling_workshop,support,1,1,STATE_PIEDMONT,2463988,1,99,no_cap,bg_light_industry,STATE_PIEDMONT,state_regions/01_south_europe.txt
SAR,building_vineyard,support,1,1,STATE_PIEDMONT,2463988,1,88,arable_land,bg_agriculture,STATE_PIEDMONT,state_regions/01_south_europe.txt
SAR,building_sugar_plantation,support,1,,NO_ELIGIBLE_STATE,,,,,bg_plantations,,
SAR,building_food_industry,support,1,1,STATE_PIEDMONT,2463988,1,99,no_cap,bg_light_industry,STATE_PIEDMONT,state_regions/01_south_europe.txt
SAR,building_steel_mill,support,1,1,STATE_PIEDMONT,2463988,1,99,no_cap,bg_heavy_industry,STATE_PIEDMONT,state_regions/01_south_europe.txt
SAR,building_silk_plantation,support,1,1,STATE_PROVENCE,172200,1,58,arable_land,bg_plantations,STATE_PIEDMONT,state_regions/00_west_europe.txt
SWE,building_iron_mine,champ,8,1,STATE_SVEALAND,1114208,3,59,capped_resources,bg_mining,STATE_SVEALAND,state_regions/00_west_europe.txt
SWE,building_iron_mine,champ,8,2,STATE_GOTALAND,809308,3,34,capped_resources,bg_mining,STATE_SVEALAND,state_regions/00_west_europe.txt
SWE,building_iron_mine,champ,8,3,STATE_NORRLAND,327400,2,99,capped_resources,bg_mining,STATE_SVEALAND,state_regions/00_west_europe.txt
SWE,building_coal_mine,support,1,1,STATE_GOTALAND,809308,1,7,capped_resources,bg_mining,STATE_SVEALAND,state_regions/00_west_europe.txt
SWE,building_fishing_wharf,support,1,1,STATE_SVEALAND,1114208,1,10,capped_resources,bg_fishing,STATE_SVEALAND,state_regions/00_west_europe.txt
SWE,building_food_industry,support,1,1,STATE_SVEALAND,1114208,1,99,no_cap,bg_light_industry,STATE_SVEALAND,state_regions/00_west_europe.txt
SWE,building_furniture_manufactory,support,1,1,STATE_SVEALAND,1114208,1,99,no_cap,bg_light_industry,STATE_SVEALAND,state_regions/00_west_europe.txt
SWE,building_paper_mill,support,1,1,STATE_SVEALAND,1114208,1,99,no_cap,bg_light_industry,STATE_SVEALAND,state_regions/00_west_europe.txt
SWE,building_tooling_workshop,support,1,1,STATE_SVEALAND,1114208,1,99,no_cap,bg_light_industry,STATE_SVEALAND,state_regions/00_west_europe.txt
HYD,building_paper_mill,champ,6,1,STATE_HYDERABAD,8549837,3,99,no_cap,bg_light_industry,STATE_HYDERABAD,state_regions/10_india.txt
HYD,building_paper_mill,champ,6,2,STATE_CENTRAL_PROVINCES,2305617,3,99,no_cap,bg_light_industry,STATE_HYDERABAD,state_regions/10_india.txt
HYD,building_logging_camp,support,1,1,STATE_HYDERABAD,8549837,1,71,capped_resources,bg_logging,STATE_HYDERABAD,state_regions/10_india.txt
HYD,building_rice_farm,support,1,1,STATE_HYDERABAD,8549837,1,745,arable_land,bg_staple_crops,STATE_HYDERABAD,state_regions/10_india.txt
HYD,building_iron_mine,support,1,1,STATE_HYDERABAD,8549837,1,4,capped_resources,bg_mining,STATE_HYDERABAD,state_regions/10_india.txt
HYD,building_cotton_plantation,support,1,1,STATE_HYDERABAD,8549837,1,745,arable_land,bg_plantations,STATE_HYDERABAD,state_regions/10_india.txt
HYD,building_food_industry,support,1,1,STATE_HYDERABAD,8549837,1,99,no_cap,bg_light_industry,STATE_HYDERABAD,state_regions/10_india.txt
HYD,building_silk_plantation,support,1,1,STATE_HYDERABAD,8549837,1,745,arable_land,bg_plantations,STATE_HYDERABAD,state_regions/10_india.txt
GRE,building_vineyard,champ,6,1,STATE_ATTICA,637592,2,21,arable_land,bg_agriculture,STATE_ATTICA,state_regions/01_south_europe.txt
GRE,building_vineyard,champ,6,2,STATE_PELOPONNESE,221996,2,10,arable_land,bg_agriculture,STATE_ATTICA,state_regions/01_south_europe.txt
GRE,building_vineyard,champ,6,3,STATE_WEST_AEGEAN_ISLANDS,80404,2,5,arable_land,bg_agriculture,STATE_ATTICA,state_regions/01_south_europe.txt
GRE,building_cotton_plantation,support,1,1,STATE_ATTICA,637592,1,21,arable_land,bg_plantations,STATE_ATTICA,state_regions/01_south_europe.txt
GRE,building_tobacco_plantation,support,1,1,STATE_ATTICA,637592,1,21,arable_land,bg_plantations,STATE_ATTICA,state_regions/01_south_europe.txt
GRE,building_tooling_workshop,support,1,1,STATE_ATTICA,637592,1,99,no_cap,bg_light_industry,STATE_ATTICA,state_regions/01_south_europe.txt
GRE,building_fishing_wharf,support,1,1,STATE_ATTICA,637592,1,7,capped_resources,bg_fishing,STATE_ATTICA,state_regions/01_south_europe.txt
GRE,building_food_industry,support,1,1,STATE_ATTICA,637592,1,99,no_cap,bg_light_industry,STATE_ATTICA,state_regions/01_south_europe.txt
GRE,building_textile_mill,support,1,1,STATE_ATTICA,637592,1,99,no_cap,bg_light_industry,STATE_ATTICA,state_regions/01_south_europe.txt
DAI,building_fishing_wharf,champ,6,1,STATE_ANNAM,2406625,2,13,capped_resources,bg_fishing,STATE_ANNAM,state_regions/11_east_asia.txt
DAI,building_fishing_wharf,champ,6,2,STATE_TONKIN,2314544,2,7,capped_resources,bg_fishing,STATE_ANNAM,state_regions/11_east_asia.txt
DAI,building_fishing_wharf,champ,6,3,STATE_MEKONG,1757188,2,15,capped_resources,bg_fishing,STATE_ANNAM,state_regions/11_east_asia.txt
DAI,building_livestock_ranch,support,1,1,STATE_ANNAM,2406625,1,56,arable_land,bg_ranching,STATE_ANNAM,state_regions/11_east_asia.txt
DAI,building_logging_camp,support,1,1,STATE_ANNAM,2406625,1,16,capped_resources,bg_logging,STATE_ANNAM,state_regions/11_east_asia.txt
DAI,building_tea_plantation,support,1,1,STATE_ANNAM,2406625,1,56,arable_land,bg_plantations,STATE_ANNAM,state_regions/11_east_asia.txt
DAI,building_opium_plantation,support,1,1,STATE_TONKIN,2314544,1,58,arable_land,bg_plantations,STATE_ANNAM,state_regions/11_east_asia.txt
DAI,building_coffee_plantation,support,1,1,STATE_ANNAM,2406625,1,56,arable_land,bg_plantations,STATE_ANNAM,state_regions/11_east_asia.txt
DAI,building_silk_plantation,support,1,1,STATE_ANNAM,2406625,1,56,arable_land,bg_plantations,STATE_ANNAM,state_regions/11_east_asia.txt
NEP,building_logging_camp,champ,6,1,STATE_HIMALAYAS,4242426,6,88,capped_resources,bg_logging,STATE_HIMALAYAS,state_regions/09_central_asia.txt
NEP,building_food_industry,support,1,1,STATE_HIMALAYAS,4242426,1,99,no_cap,bg_light_industry,STATE_HIMALAYAS,state_regions/09_central_asia.txt
NEP,building_furniture_manufactory,support,1,1,STATE_HIMALAYAS,4242426,1,99,no_cap,bg_light_industry,STATE_HIMALAYAS,state_regions/09_central_asia.txt
NEP,building_textile_mill,support,1,1,STATE_HIMALAYAS,4242426,1,99,no_cap,bg_light_industry,STATE_HIMALAYAS,state_regions/09_central_asia.txt
NEP,building_glassworks,support,1,1,STATE_HIMALAYAS,4242426,1,99,no_cap,bg_light_industry,STATE_HIMALAYAS,state_regions/09_central_asia.txt
NEP,building_rice_farm,support,1,1,STATE_HIMALAYAS,4242426,1,109,arable_land,bg_staple_crops,STATE_HIMALAYAS,state_regions/09_central_asia.txt
NEP,building_tea_plantation,support,1,1,STATE_HIMALAYAS,4242426,1,109,arable_land,bg_plantations,STATE_HIMALAYAS,state_regions/09_central_asia.txt
NEP,building_tobacco_plantation,support,1,1,STATE_HIMALAYAS,4242426,1,109,arable_land,bg_plantations,STATE_HIMALAYAS,state_regions/09_central_asia.txt
CLM,building_coffee_plantation,champ,6,1,STATE_ANTIOQUIA,537812,2,116,arable_land,bg_plantations,STATE_CUNDINAMARCA,state_regions/07_south_america.txt
CLM,building_coffee_plantation,champ,6,2,STATE_CUNDINAMARCA,527600,1,47,arable_land,bg_plantations,STATE_CUNDINAMARCA,state_regions/07_south_america.txt
CLM,building_coffee_plantation,champ,6,3,STATE_CAUCA,284400,1,79,arable_land,bg_plantations,STATE_CUNDINAMARCA,state_regions/07_south_america.txt
CLM,building_coffee_plantation,champ,6,4,STATE_GUAVIARE,128392,1,59,arable_land,bg_plantations,STATE_CUNDINAMARCA,state_regions/07_south_america.txt
CLM,building_coffee_plantation,champ,6,5,STATE_PANAMA,128192,1,19,arable_land,bg_plantations,STATE_CUNDINAMARCA,state_regions/06_central_america.txt
CLM,building_tobacco_plantation,support,1,1,STATE_ANTIOQUIA,537812,1,116,arable_land,bg_plantations,STATE_CUNDINAMARCA,state_regions/07_south_america.txt
CLM,building_sugar_plantation,support,1,1,STATE_ANTIOQUIA,537812,1,116,arable_land,bg_plantations,STATE_CUNDINAMARCA,state_regions/07_south_america.txt
CLM,building_iron_mine,support,1,1,STATE_ANTIOQUIA,537812,1,36,capped_resources,bg_mining,STATE_CUNDINAMARCA,state_regions/07_south_america.txt
CLM,building_food_industry,support,1,1,STATE_ANTIOQUIA,537812,1,99,no_cap,bg_light_industry,STATE_CUNDINAMARCA,state_regions/07_south_america.txt
CLM,building_fishing_wharf,support,1,1,STATE_ANTIOQUIA,537812,1,7,capped_resources,bg_fishing,STATE_CUNDINAMARCA,state_regions/07_south_america.txt
CLM,building_dye_plantation,support,1,1,STATE_CUNDINAMARCA,527600,1,47,arable_land,bg_plantations,STATE_CUNDINAMARCA,state_regions/07_south_america.txt
ARG,building_livestock_ranch,champ,6,1,STATE_BUENOS_AIRES,242600,1,697,arable_land,bg_ranching,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_livestock_ranch,champ,6,2,STATE_LA_PAMPA,176000,1,149,arable_land,bg_ranching,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_livestock_ranch,champ,6,3,STATE_CORRIENTES,156192,1,117,arable_land,bg_ranching,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_livestock_ranch,champ,6,4,STATE_SANTA_FE,96008,1,79,arable_land,bg_ranching,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_livestock_ranch,champ,6,5,STATE_TUCUMAN,79008,1,120,arable_land,bg_ranching,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_livestock_ranch,champ,6,6,STATE_CHACO,37504,1,59,arable_land,bg_ranching,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_tobacco_plantation,support,1,1,STATE_CORRIENTES,156192,1,117,arable_land,bg_plantations,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_tooling_workshop,support,1,1,STATE_BUENOS_AIRES,242600,1,99,no_cap,bg_light_industry,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_cotton_plantation,support,1,1,STATE_CHACO,37504,1,59,arable_land,bg_plantations,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_paper_mill,support,1,1,STATE_BUENOS_AIRES,242600,1,99,no_cap,bg_light_industry,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_food_industry,support,1,1,STATE_BUENOS_AIRES,242600,1,99,no_cap,bg_light_industry,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
ARG,building_fishing_wharf,support,1,1,STATE_BUENOS_AIRES,242600,1,32,capped_resources,bg_fishing,STATE_BUENOS_AIRES,state_regions/07_south_america.txt
SIA,building_fishing_wharf,champ,4,1,STATE_BANGKOK,1718404,1,6,capped_resources,bg_fishing,STATE_BANGKOK,state_regions/11_east_asia.txt
SIA,building_fishing_wharf,champ,4,2,STATE_NAKHON_RATCHASIMA,1182312,1,6,capped_resources,bg_fishing,STATE_BANGKOK,state_regions/11_east_asia.txt
SIA,building_fishing_wharf,champ,4,3,STATE_TENASSERIM,348700,1,12,capped_resources,bg_fishing,STATE_BANGKOK,state_regions/10_india.txt
SIA,building_fishing_wharf,champ,4,4,STATE_MALAYA,264800,1,9,capped_resources,bg_fishing,STATE_BANGKOK,state_regions/12_indonesia.txt
SIA,building_tea_plantation,support,1,1,STATE_BANGKOK,1718404,1,46,arable_land,bg_plantations,STATE_BANGKOK,state_regions/11_east_asia.txt
SIA,building_logging_camp,support,1,1,STATE_BANGKOK,1718404,1,16,capped_resources,bg_logging,STATE_BANGKOK,state_regions/11_east_asia.txt
