tag,country,state,building,building_group,category,levels
GBR,Great Britain,HOME_COUNTIES,livestock_ranch,ranching,agriculture,5
GBR,Great Britain,HOME_COUNTIES,paper_mill,light_industry,light_industry,5
GBR,Great Britain,HOME_COUNTIES,port,private_infrastructure,development,5
GBR,Great Britain,HOME_COUNTIES,shipyard,ship_construction,light_industry,5
GBR,Great Britain,HOME_COUNTIES,university,technology,development,5
GBR,Great Britain,HOME_COUNTIES,art_academy,arts,development,3
GBR,Great Britain,HOME_COUNTIES,construction_sector,construction,development,3
GBR,Great Britain,HOME_COUNTIES,fishing_wharf,fishing,fishing,2
GBR,Great Britain,HOME_COUNTIES,naval_fortification,naval_fortification,development,2
GBR,Great Britain,HOME_COUNTIES,railway,private_infrastructure,development,2
GBR,Great Britain,INDIAN_OCEAN_TERRITORY,sugar_plantation,plantations,plantation,3
GBR,Great Britain,INDIAN_OCEAN_TERRITORY,port,private_infrastructure,development,1
GBR,Great Britain,INDIAN_OCEAN_TERRITORY,trade_center,trade,trade,1
GBR,Great Britain,JAMAICA,coffee_plantation,plantations,plantation,5
GBR,Great Britain,JAMAICA,sugar_plantation,plantations,plantation,3
GBR,Great Britain,JAMAICA,trade_center,trade,trade,3
GBR,Great Britain,JAMAICA,banana_plantation,plantations,plantation,1
GBR,Great Britain,JAMAICA,port,private_infrastructure,development,1
GBR,Great Britain,LANCASHIRE,coal_mine,mining,mine,25
GBR,Great Britain,LANCASHIRE,textile_mill,light_industry,light_industry,13
GBR,Great Britain,LANCASHIRE,naval_administration,naval_administration,development,10
GBR,Great Britain,LANCASHIRE,rye_farm,staple_crops,agriculture,10
GBR,Great Britain,LANCASHIRE,government_administration,bureaucracy,development,5
GBR,Great Britain,LANCASHIRE,trade_center,trade,trade,5
GBR,Great Britain,LANCASHIRE,arms_industry,military_industry,heavy_industry,4
GBR,Great Britain,LANCASHIRE,port,private_infrastructure,development,4
GBR,Great Britain,LANCASHIRE,construction_sector,construction,development,3
GBR,Great Britain,LANCASHIRE,fishing_wharf,fishing,fishing,3
GBR,Great Britain,LANCASHIRE,livestock_ranch,ranching,agriculture,3
GBR,Great Britain,LANCASHIRE,railway,private_infrastructure,development,3
GBR,Great Britain,LANCASHIRE,iron_mine,mining,mine,2
GBR,Great Britain,LANCASHIRE,munition_plant,military_industry,heavy_industry,2
GBR,Great Britain,LEINSTER,rye_farm,staple_crops,agriculture,5
GBR,Great Britain,LEINSTER,food_industry,light_industry,light_industry,4
GBR,Great Britain,LEINSTER,port,private_infrastructure,development,2
GBR,Great Britain,LEINSTER,lead_mine,mining,mine,1
GBR,Great Britain,LEINSTER,trade_center,trade,trade,1
GBR,Great Britain,LEINSTER,university,technology,development,1
GBR,Great Britain,LOWLANDS,rye_farm,staple_crops,agriculture,5
GBR,Great Britain,LOWLANDS,glassworks,light_industry,light_industry,4
GBR,Great Britain,LOWLANDS,food_industry,light_industry,light_industry,3
GBR,Great Britain,LOWLANDS,government_administration,bureaucracy,development,3
GBR,Great Britain,LOWLANDS,fishing_wharf,fishing,fishing,2
GBR,Great Britain,LOWLANDS,logging_camp,logging,forestry,2
GBR,Great Britain,LOWLANDS,port,private_infrastructure,development,2
GBR,Great Britain,LOWLANDS,university,technology,development,2
GBR,Great Britain,LOWLANDS,coal_mine,mining,mine,1
GBR,Great Britain,LOWLANDS,construction_sector,construction,development,1
GBR,Great Britain,LOWLANDS,iron_mine,mining,mine,1
GBR,Great Britain,LOWLANDS,livestock_ranch,ranching,agriculture,1
GBR,Great Britain,LOWLANDS,railway,private_infrastructure,development,1
GBR,Great Britain,LOWLANDS,trade_center,trade,trade,1
GBR,Great Britain,MALAYA,trade_center,trade,trade,2
GBR,Great Britain,MALAYA,port,private_infrastructure,development,1
GBR,Great Britain,MALTA,naval_fortification,naval_fortification,development,3
GBR,Great Britain,MALTA,fishing_wharf,fishing,fishing,1
GBR,Great Britain,MALTA,port,private_infrastructure,development,1
GBR,Great Britain,MIDLANDS,textile_mill,light_industry,light_industry,22
GBR,Great Britain,MIDLANDS,naval_administration,naval_administration,development,10
GBR,Great Britain,MIDLANDS,rye_farm,staple_crops,agriculture,10
GBR,Great Britain,MIDLANDS,coal_mine,mining,mine,8
GBR,Great Britain,MIDLANDS,furniture_manufactory,light_industry,light_industry,5
GBR,Great Britain,MIDLANDS,government_administration,bureaucracy,development,5
GBR,Great Britain,MIDLANDS,livestock_ranch,ranching,agriculture,5
GBR,Great Britain,MIDLANDS,iron_mine,mining,mine,4
GBR,Great Britain,MIDLANDS,arms_industry,military_industry,heavy_industry,3
GBR,Great Britain,MIDLANDS,trade_center,trade,trade,3
GBR,Great Britain,MIDLANDS,artillery_foundry,military_industry,heavy_industry,2
GBR,Great Britain,MIDLANDS,chemical_plant,heavy_industry,heavy_industry,2
GBR,Great Britain,MIDLANDS,port,private_infrastructure,development,2
GBR,Great Britain,MIDLANDS,railway,private_infrastructure,development,2
GBR,Great Britain,MIDLANDS,explosives_factory,heavy_industry,heavy_industry,1
GBR,Great Britain,MUNSTER,rye_farm,staple_crops,agriculture,3
GBR,Great Britain,MUNSTER,port,private_infrastructure,development,1
GBR,Great Britain,NEWFOUNDLAND,fishing_wharf,fishing,fishing,2
GBR,Great Britain,SOUTH_ATLANTIC_ISLANDS,port,private_infrastructure,development,1
GBR,Great Britain,ULSTER,rye_farm,staple_crops,agriculture,3
GBR,Great Britain,ULSTER,livestock_ranch,ranching,agriculture,2
GBR,Great Britain,ULSTER,logging_camp,logging,forestry,2
GBR,Great Britain,ULSTER,port,private_infrastructure,development,1
GBR,Great Britain,UPPER_ANDALUSIA,naval_fortification,naval_fortification,development,3
GBR,Great Britain,UPPER_ANDALUSIA,port,private_infrastructure,development,2
GBR,Great Britain,WALES,paper_mill,light_industry,light_industry,5
GBR,Great Britain,WALES,coal_mine,mining,mine,4
GBR,Great Britain,WALES,logging_camp,logging,forestry,3
GBR,Great Britain,WALES,livestock_ranch,ranching,agriculture,2
GBR,Great Britain,WALES,naval_administration,naval_administration,development,2
GBR,Great Britain,WALES,trade_center,trade,trade,1
GBR,Great Britain,WEST_COUNTRY,naval_administration,naval_administration,development,40
GBR,Great Britain,WEST_COUNTRY,shipyard,ship_construction,light_industry,9
GBR,Great Britain,WEST_COUNTRY,tooling_workshop,light_industry,light_industry,6
GBR,Great Britain,WEST_COUNTRY,government_administration,bureaucracy,development,5
GBR,Great Britain,WEST_COUNTRY,port,private_infrastructure,development,4
GBR,Great Britain,WEST_COUNTRY,livestock_ranch,ranching,agriculture,3
GBR,Great Britain,WEST_COUNTRY,trade_center,trade,trade,3
GBR,Great Britain,WEST_COUNTRY,fishing_wharf,fishing,fishing,2
GBR,Great Britain,WEST_COUNTRY,lead_mine,mining,mine,2
GBR,Great Britain,WEST_COUNTRY,naval_fortification,naval_fortification,development,2
GBR,Great Britain,WEST_COUNTRY,wheat_farm,staple_crops,agriculture,2
GBR,Great Britain,WEST_COUNTRY,textile_mill,light_industry,light_industry,1
GBR,Great Britain,WEST_INDIES,coffee_plantation,plantations,plantation,2
GBR,Great Britain,WEST_INDIES,sugar_plantation,plantations,plantation,2
GBR,Great Britain,WEST_INDIES,tobacco_plantation,plantations,plantation,2
GBR,Great Britain,WEST_INDIES,port,private_infrastructure,development,1
GBR,Great Britain,YORKSHIRE,coal_mine,mining,mine,20
GBR,Great Britain,YORKSHIRE,tooling_workshop,light_industry,light_industry,15
GBR,Great Britain,YORKSHIRE,naval_administration,naval_administration,development,10
GBR,Great Britain,YORKSHIRE,rye_farm,staple_crops,agriculture,8
GBR,Great Britain,YORKSHIRE,steel_mill,heavy_industry,heavy_industry,8
GBR,Great Britain,YORKSHIRE,textile_mill,light_industry,light_industry,8
GBR,Great Britain,YORKSHIRE,government_administration,bureaucracy,development,5
GBR,Great Britain,YORKSHIRE,iron_mine,mining,mine,4
GBR,Great Britain,YORKSHIRE,railway,private_infrastructure,development,4
GBR,Great Britain,YORKSHIRE,livestock_ranch,ranching,agriculture,3
GBR,Great Britain,YORKSHIRE,motor_industry,heavy_industry,heavy_industry,3
GBR,Great Britain,YORKSHIRE,trade_center,trade,trade,3
GBR,Great Britain,YORKSHIRE,construction_sector,construction,development,2
GBR,Great Britain,YORKSHIRE,port,private_infrastructure,development,2
GRE,Greece,ATTICA,cotton_plantation,plantations,plantation,2
GRE,Greece,ATTICA,government_administration,bureaucracy,development,2
GRE,Greece,ATTICA,logging_camp,logging,forestry,2
GRE,Greece,ATTICA,fishing_wharf,fishing,fishing,1
GRE,Greece,ATTICA,port,private_infrastructure,development,1
GRE,Greece,ATTICA,shipyard,ship_construction,light_industry,1
GRE,Greece,ATTICA,tobacco_plantation,plantations,plantation,1
GRE,Greece,ATTICA,trade_center,trade,trade,1
GRE,Greece,ATTICA,vineyard,agriculture,agriculture,1
GRE,Greece,ATTICA,wheat_farm,staple_crops,agriculture,1
GRE,Greece,PELOPONNESE,fishing_wharf,fishing,fishing,1
GRE,Greece,PELOPONNESE,port,private_infrastructure,development,1
GRE,Greece,PELOPONNESE,vineyard,agriculture,agriculture,1
GRE,Greece,PELOPONNESE,wheat_farm,staple_crops,agriculture,1
GRE,Greece,WEST_AEGEAN_ISLANDS,fishing_wharf,fishing,fishing,1
GRE,Greece,WEST_AEGEAN_ISLANDS,naval_administration,naval_administration,development,1
HUN,Hungary,BANAT,livestock_ranch,ranching,agriculture,4
HUN,Hungary,BANAT,wheat_farm,staple_crops,agriculture,3
HUN,Hungary,BEKES,livestock_ranch,ranching,agriculture,2
HUN,Hungary,BEKES,wheat_farm,staple_crops,agriculture,2
HUN,Hungary,CENTRAL_HUNGARY,government_administration,bureaucracy,development,5
HUN,Hungary,CENTRAL_HUNGARY,vineyard,agriculture,agriculture,4
HUN,Hungary,CENTRAL_HUNGARY,livestock_ranch,ranching,agriculture,3
HUN,Hungary,CENTRAL_HUNGARY,trade_center,trade,trade,3
HUN,Hungary,CENTRAL_HUNGARY,wheat_farm,staple_crops,agriculture,3
HUN,Hungary,CENTRAL_HUNGARY,food_industry,light_industry,light_industry,2
HUN,Hungary,CENTRAL_HUNGARY,iron_mine,mining,mine,2
HUN,Hungary,CENTRAL_HUNGARY,university,technology,development,2
HUN,Hungary,CENTRAL_HUNGARY,construction_sector,construction,development,1
HUN,Hungary,DELVIDEK,livestock_ranch,ranching,agriculture,3
HUN,Hungary,DELVIDEK,wheat_farm,staple_crops,agriculture,1
HUN,Hungary,RUTHENIA,logging_camp,logging,forestry,3
HUN,Hungary,RUTHENIA,wheat_farm,staple_crops,agriculture,1
HUN,Hungary,SLOVAKIA,government_administration,bureaucracy,development,3
HUN,Hungary,SLOVAKIA,furniture_manufactory,light_industry,light_industry,2
HUN,Hungary,SLOVAKIA,wheat_farm,staple_crops,agriculture,2
HUN,Hungary,SLOVAKIA,iron_mine,mining,mine,1
HUN,Hungary,SLOVAKIA,vineyard,agriculture,agriculture,1
HUN,Hungary,TRANSDANUBIA,livestock_ranch,ranching,agriculture,3
HUN,Hungary,TRANSDANUBIA,vineyard,agriculture,agriculture,3
HUN,Hungary,TRANSDANUBIA,food_industry,light_industry,light_industry,2
HUN,Hungary,TRANSDANUBIA,wheat_farm,staple_crops,agriculture,1
HYD,Hyderabad,HYDERABAD,government_administration,bureaucracy,development,5
HYD,Hyderabad,HYDERABAD,silk_plantation,plantations,plantation,3
HYD,Hyderabad,HYDERABAD,cotton_plantation,plantations,plantation,2
HYD,Hyderabad,HYDERABAD,sugar_plantation,plantations,plantation,2
HYD,Hyderabad,HYDERABAD,arms_industry,military_industry,heavy_industry,1
HYD,Hyderabad,HYDERABAD,paper_mill,light_industry,light_industry,1
JAP,Japan,CHUGOKU,cotton_plantation,plantations,plantation,2
JAP,Japan,CHUGOKU,paper_mill,light_industry,light_industry,2
JAP,Japan,CHUGOKU,fishing_wharf,fishing,fishing,1
JAP,Japan,CHUGOKU,government_administration,bureaucracy,development,1
JAP,Japan,CHUGOKU,rice_farm,staple_crops,agriculture,1
JAP,Japan,CHUGOKU,textile_mill,light_industry,light_industry,1
JAP,Japan,CHUGOKU,tobacco_plantation,plantations,plantation,1
JAP,Japan,HOKKAIDO,fishing_wharf,fishing,fishing,2
JAP,Japan,HOKUSHINETSU,rice_farm,staple_crops,agriculture,4
JAP,Japan,HOKUSHINETSU,logging_camp,logging,forestry,2
JAP,Japan,HOKUSHINETSU,tobacco_plantation,plantations,plantation,2
JAP,Japan,HOKUSHINETSU,fishing_wharf,fishing,fishing,1
JAP,Japan,HOKUSHINETSU,furniture_manufactory,light_industry,light_industry,1
JAP,Japan,HOKUSHINETSU,glassworks,light_industry,light_industry,1
JAP,Japan,HOKUSHINETSU,gold_mine,mining,mine,1
JAP,Japan,HOKUSHINETSU,government_administration,bureaucracy,development,1
JAP,Japan,KANSAI,government_administration,bureaucracy,development,3
JAP,Japan,KANSAI,textile_mill,light_industry,light_industry,3
JAP,Japan,KANSAI,cotton_plantation,plantations,plantation,2
JAP,Japan,KANSAI,logging_camp,logging,forestry,2
JAP,Japan,KANSAI,rice_farm,staple_crops,agriculture,2
JAP,Japan,KANSAI,construction_sector,construction,development,1
JAP,Japan,KANSAI,dye_plantation,plantations,plantation,1
JAP,Japan,KANSAI,fishing_wharf,fishing,fishing,1
JAP,Japan,KANSAI,food_industry,light_industry,light_industry,1
JAP,Japan,KANSAI,furniture_manufactory,light_industry,light_industry,1
JAP,Japan,KANSAI,shipyard,ship_construction,light_industry,1
JAP,Japan,KANSAI,tobacco_plantation,plantations,plantation,1
JAP,Japan,KANSAI,whaling_station,whaling,fishing,1
JAP,Japan,KANTO,government_administration,bureaucracy,development,6
JAP,Japan,KANTO,logging_camp,logging,forestry,3
JAP,Japan,KANTO,rice_farm,staple_crops,agriculture,3
JAP,Japan,KANTO,fishing_wharf,fishing,fishing,2
JAP,Japan,KANTO,food_industry,light_industry,light_industry,2
JAP,Japan,KANTO,silk_plantation,plantations,plantation,2
JAP,Japan,KANTO,construction_sector,construction,development,1
JAP,Japan,KANTO,dye_plantation,plantations,plantation,1
JAP,Japan,KANTO,furniture_manufactory,light_industry,light_industry,1
JAP,Japan,KANTO,lead_mine,mining,mine,1
JAP,Japan,KANTO,paper_mill,light_industry,light_industry,1
JAP,Japan,KANTO,port,private_infrastructure,development,1
JAP,Japan,KANTO,tea_plantation,plantations,plantation,1
JAP,Japan,KANTO,tobacco_plantation,plantations,plantation,1
JAP,Japan,KANTO,tooling_workshop,light_industry,light_industry,1
JAP,Japan,KYOTO,government_administration,bureaucracy,development,4
JAP,Japan,KYOTO,livestock_ranch,ranching,agriculture,2
JAP,Japan,KYOTO,tea_plantation,plantations,plantation,2
JAP,Japan,KYOTO,food_industry,light_industry,light_industry,1
JAP,Japan,KYOTO,furniture_manufactory,light_industry,light_industry,1
JAP,Japan,KYOTO,glassworks,light_industry,light_industry,1
JAP,Japan,KYOTO,logging_camp,logging,forestry,1
JAP,Japan,KYOTO,rice_farm,staple_crops,agriculture,1
JAP,Japan,KYOTO,silk_plantation,plantations,plantation,1
JAP,Japan,KYUSHU,rice_farm,staple_crops,agriculture,4
JAP,Japan,KYUSHU,port,private_infrastructure,development,3
JAP,Japan,KYUSHU,government_administration,bureaucracy,development,2
JAP,Japan,KYUSHU,tea_plantation,plantations,plantation,2
JAP,Japan,KYUSHU,tobacco_plantation,plantations,plantation,2
JAP,Japan,KYUSHU,trade_center,trade,trade,2
JAP,Japan,KYUSHU,fishing_wharf,fishing,fishing,1
JAP,Japan,RYUKYU_ISLANDS,sugar_plantation,plantations,plantation,1
JAP,Japan,SHIKOKU,dye_plantation,plantations,plantation,2
JAP,Japan,SHIKOKU,cotton_plantation,plantations,plantation,1
JAP,Japan,SHIKOKU,government_administration,bureaucracy,development,1
JAP,Japan,SHIKOKU,lead_mine,mining,mine,1
JAP,Japan,SHIKOKU,logging_camp,logging,forestry,1
JAP,Japan,SHIKOKU,paper_mill,light_industry,light_industry,1
JAP,Japan,SHIKOKU,tobacco_plantation,plantations,plantation,1
JAP,Japan,TOHOKU,rice_farm,staple_crops,agriculture,3
JAP,Japan,TOHOKU,fishing_wharf,fishing,fishing,2
JAP,Japan,TOHOKU,logging_camp,logging,forestry,2
JAP,Japan,TOHOKU,glassworks,light_industry,light_industry,1
JAP,Japan,TOHOKU,government_administration,bureaucracy,development,1
JAP,Japan,TOHOKU,paper_mill,light_industry,light_industry,1
JAP,Japan,TOHOKU,silk_plantation,plantations,plantation,1
JAP,Japan,TOHOKU,tobacco_plantation,plantations,plantation,1
JAP,Japan,TOKAI,tea_plantation,plantations,plantation,9
JAP,Japan,TOKAI,logging_camp,logging,forestry,3
JAP,Japan,TOKAI,government_administration,bureaucracy,development,2
JAP,Japan,TOKAI,rice_farm,staple_crops,agriculture,2
JAP,Japan,TOKAI,cotton_plantation,plantations,plantation,1
JAP,Japan,TOKAI,food_industry,light_industry,light_industry,1
JAP,Japan,TOKAI,glassworks,light_industry,light_industry,1
KOR,Korea,BUSAN,barrack,army,development,3
KOR,Korea,BUSAN,fishing_wharf,fishing,fishing,2
KOR,Korea,BUSAN,tobacco_plantation,plantations,plantation,2
KOR,Korea,BUSAN,glassworks,light_industry,light_industry,1
KOR,Korea,BUSAN,government_administration,bureaucracy,development,1
KOR,Korea,BUSAN,port,private_infrastructure,development,1
KOR,Korea,BUSAN,rice_farm,staple_crops,agriculture,1
KOR,Korea,BUSAN,shipyard,ship_construction,light_industry,1
KOR,Korea,PYONGYANG,barrack,army,development,10
KOR,Korea,PYONGYANG,glassworks,light_industry,light_industry,2
KOR,Korea,PYONGYANG,government_administration,bureaucracy,development,2
KOR,Korea,PYONGYANG,livestock_ranch,ranching,agriculture,2
KOR,Korea,PYONGYANG,rice_farm,staple_crops,agriculture,2
KOR,Korea,PYONGYANG,iron_mine,mining,mine,1
KOR,Korea,SARIWON,barrack,army,development,5
KOR,Korea,SARIWON,tobacco_plantation,plantations,plantation,2
KOR,Korea,SARIWON,government_administration,bureaucracy,development,1
KOR,Korea,SARIWON,livestock_ranch,ranching,agriculture,1
KOR,Korea,SARIWON,rice_farm,staple_crops,agriculture,1
KOR,Korea,SEOUL,barrack,army,development,10
KOR,Korea,SEOUL,glassworks,light_industry,light_industry,3
KOR,Korea,SEOUL,government_administration,bureaucracy,development,3
KOR,Korea,SEOUL,rice_farm,staple_crops,agriculture,3
KOR,Korea,SEOUL,tobacco_plantation,plantations,plantation,3
KOR,Korea,SEOUL,fishing_wharf,fishing,fishing,2
KOR,Korea,SEOUL,construction_sector,construction,development,1
KOR,Korea,YANGHO,barrack,army,development,2
KOR,Korea,YANGHO,fishing_wharf,fishing,fishing,2
KOR,Korea,YANGHO,government_administration,bureaucracy,development,2
KOR,Korea,YANGHO,glassworks,light_industry,light_industry,1
KOR,Korea,YANGHO,rice_farm,staple_crops,agriculture,1
KOR,Korea,YANGHO,tobacco_plantation,plantations,plantation,1
MEX,Mexico,BAJIO,gold_mine,mining,mine,3
MEX,Mexico,BAJIO,tobacco_plantation,plantations,plantation,3
MEX,Mexico,BAJIO,dye_plantation,plantations,plantation,2
MEX,Mexico,BAJIO,government_administration,bureaucracy,development,2
MEX,Mexico,BAJIO,maize_farm,staple_crops,agriculture,1
MEX,Mexico,CHIAPAS,banana_plantation,plantations,plantation,1
MEX,Mexico,CHIAPAS,dye_plantation,plantations,plantation,1
MEX,Mexico,CHIHUAHUA,livestock_ranch,ranching,agriculture,1
MEX,Mexico,DURANGO,livestock_ranch,ranching,agriculture,1
MEX,Mexico,GUERRERO,fishing_wharf,fishing,fishing,2
MEX,Mexico,GUERRERO,food_industry,light_industry,light_industry,1
MEX,Mexico,GUERRERO,government_administration,bureaucracy,development,1
MEX,Mexico,GUERRERO,logging_camp,logging,forestry,1
MEX,Mexico,GUERRERO,maize_farm,staple_crops,agriculture,1
MEX,Mexico,GUERRERO,sugar_plantation,plantations,plantation,1
MEX,Mexico,JALISCO,government_administration,bureaucracy,development,2
MEX,Mexico,JALISCO,logging_camp,logging,forestry,2
MEX,Mexico,JALISCO,university,technology,development,2
MEX,Mexico,JALISCO,banana_plantation,plantations,plantation,1
MEX,Mexico,JALISCO,maize_farm,staple_crops,agriculture,1
MEX,Mexico,MEXICO,government_administration,bureaucracy,development,5
MEX,Mexico,MEXICO,dye_plantation,plantations,plantation,3
MEX,Mexico,MEXICO,furniture_manufactory,light_industry,light_industry,2
MEX,Mexico,MEXICO,textile_mill,light_industry,light_industry,2
MEX,Mexico,MEXICO,tobacco_plantation,plantations,plantation,2
MEX,Mexico,MEXICO,construction_sector,construction,development,1
MEX,Mexico,MEXICO,glassworks,light_industry,light_industry,1
MEX,Mexico,MEXICO,iron_mine,mining,mine,1
MEX,Mexico,MEXICO,livestock_ranch,ranching,agriculture,1
MEX,Mexico,MEXICO,maize_farm,staple_crops,agriculture,1
MEX,Mexico,OAXACA,fishing_wharf,fishing,fishing,1
MEX,Mexico,OAXACA,government_administration,bureaucracy,development,1
MEX,Mexico,OAXACA,maize_farm,staple_crops,agriculture,1
MEX,Mexico,RIO_GRANDE,fishing_wharf,fishing,fishing,1
MEX,Mexico,RIO_GRANDE,logging_camp,logging,forestry,1
MEX,Mexico,RIO_GRANDE,maize_farm,staple_crops,agriculture,1
MEX,Mexico,SINALOA,livestock_ranch,ranching,agriculture,1
MEX,Mexico,VERACRUZ,trade_center,trade,trade,3
MEX,Mexico,VERACRUZ,sugar_plantation,plantations,plantation,2
MEX,Mexico,VERACRUZ,fishing_wharf,fishing,fishing,1
MEX,Mexico,VERACRUZ,maize_farm,staple_crops,agriculture,1
MEX,Mexico,VERACRUZ,naval_administration,naval_administration,development,1
MEX,Mexico,VERACRUZ,naval_fortification,naval_fortification,development,1
MEX,Mexico,VERACRUZ,port,private_infrastructure,development,1
MEX,Mexico,VERACRUZ,textile_mill,light_industry,light_industry,1
MEX,Mexico,VERACRUZ,tobacco_plantation,plantations,plantation,1
MEX,Mexico,YUCATAN,banana_plantation,plantations,plantation,1
MEX,Mexico,YUCATAN,chichen_itza,monuments_hidden,bg_monuments_hidden,0
MEX,Mexico,ZACATECAS,dye_plantation,plantations,plantation,1
MEX,Mexico,ZACATECAS,maize_farm,staple_crops,agriculture,1
MEX,Mexico,ZACATECAS,tobacco_plantation,plantations,plantation,1
MEX,Mexico,ZACATECAS,tooling_workshop,light_industry,light_industry,1
MOR,Morocco,AL_RIF,barrack,army,development,3
MOR,Morocco,AL_RIF,naval_administration,naval_administration,development,2
MOR,Morocco,AL_RIF,livestock_ranch,ranching,agriculture,1
MOR,Morocco,AL_RIF,logging_camp,logging,forestry,1
MOR,Morocco,AL_RIF,shipyard,ship_construction,light_industry,1
MOR,Morocco,FEZ,barrack,army,development,10
MOR,Morocco,FEZ,government_administration,bureaucracy,development,3
MOR,Morocco,FEZ,livestock_ranch,ranching,agriculture,2
MOR,Morocco,FEZ,fishing_wharf,fishing,fishing,1
MOR,Morocco,FEZ,port,private_infrastructure,development,1
MOR,Morocco,FEZ,textile_mill,light_industry,light_industry,1
MOR,Morocco,FEZ,tooling_workshop,light_industry,light_industry,1
MOR,Morocco,INNER_MOROCCO,barrack,army,development,4
MOR,Morocco,INNER_MOROCCO,iron_mine,mining,mine,2
MOR,Morocco,INNER_MOROCCO,livestock_ranch,ranching,agriculture,2
MOR,Morocco,MARRAKECH,barrack,army,development,10
MOR,Morocco,MARRAKECH,fishing_wharf,fishing,fishing,2
MOR,Morocco,MARRAKECH,glassworks,light_industry,light_industry,1
MOR,Morocco,MARRAKECH,government_administration,bureaucracy,development,1
MOR,Morocco,MARRAKECH,livestock_ranch,ranching,agriculture,1
MOR,Morocco,MARRAKECH,port,private_infrastructure,development,1
MOR,Morocco,MARRAKECH,trade_center,trade,trade,1
NEP,Nepal,HIMALAYAS,barrack,army,development,35
NEP,Nepal,HIMALAYAS,tea_plantation,plantations,plantation,1
NEP,Nepal,HIMALAYAS,tobacco_plantation,plantations,plantation,1
NET,Netherlands,FRIESLAND,paper_mill,light_industry,light_industry,5
NET,Netherlands,FRIESLAND,fishing_wharf,fishing,fishing,3
NET,Netherlands,FRIESLAND,port,private_infrastructure,development,3
NET,Netherlands,FRIESLAND,trade_center,trade,trade,2
NET,Netherlands,FRIESLAND,glassworks,light_industry,light_industry,1
NET,Netherlands,FRIESLAND,government_administration,bureaucracy,development,1
NET,Netherlands,FRIESLAND,logging_camp,logging,forestry,1
NET,Netherlands,GELRE,rye_farm,staple_crops,agriculture,4
NET,Netherlands,GELRE,furniture_manufactory,light_industry,light_industry,2
NET,Netherlands,GELRE,government_administration,bureaucracy,development,2
NET,Netherlands,GELRE,livestock_ranch,ranching,agriculture,2
NET,Netherlands,GELRE,logging_camp,logging,forestry,1
NET,Netherlands,GELRE,trade_center,trade,trade,1
NET,Netherlands,GOLD_COAST,port,private_infrastructure,development,1
NET,Netherlands,GUAYANA,port,private_infrastructure,development,1
NET,Netherlands,GUAYANA,sugar_plantation,plantations,plantation,1
NET,Netherlands,GUAYANA,trade_center,trade,trade,1
NET,Netherlands,HOLLAND,naval_administration,naval_administration,development,15
NET,Netherlands,HOLLAND,trade_center,trade,trade,6
NET,Netherlands,HOLLAND,port,private_infrastructure,development,5
NET,Netherlands,HOLLAND,shipyard,ship_construction,light_industry,4
NET,Netherlands,HOLLAND,textile_mill,light_industry,light_industry,4
NET,Netherlands,HOLLAND,arms_industry,military_industry,heavy_industry,3
NET,Netherlands,HOLLAND,government_administration,bureaucracy,development,3
NET,Netherlands,HOLLAND,livestock_ranch,ranching,agriculture,3
NET,Netherlands,HOLLAND,rye_farm,staple_crops,agriculture,3
NET,Netherlands,HOLLAND,construction_sector,construction,development,2
NET,Netherlands,HOLLAND,fishing_wharf,fishing,fishing,2
NET,Netherlands,HOLLAND,food_industry,light_industry,light_industry,2
NET,Netherlands,HOLLAND,university,technology,development,2
NET,Netherlands,HOLLAND,naval_fortification,naval_fortification,development,1
NET,Netherlands,WEST_INDIES,cotton_plantation,plantations,plantation,1
NET,Netherlands,WEST_INDIES,port,private_infrastructure,development,1
OMA,Oman,BALUCHISTAN,port,private_infrastructure,development,1
OMA,Oman,KENYA,fishing_wharf,fishing,fishing,1
OMA,Oman,LARISTAN,fishing_wharf,fishing,fishing,1
OMA,Oman,LARISTAN,port,private_infrastructure,development,1
OMA,Oman,LARISTAN,trade_center,trade,trade,1
OMA,Oman,OMAN,barrack,army,development,5
OMA,Oman,OMAN,naval_administration,naval_administration,development,5
OMA,Oman,OMAN,government_administration,bureaucracy,development,3
OMA,Oman,OMAN,port,private_infrastructure,development,3
OMA,Oman,OMAN,fishing_wharf,fishing,fishing,2
OMA,Oman,OMAN,shipyard,ship_construction,light_industry,1
OMA,Oman,OMAN,trade_center,trade,trade,1
OMA,Oman,SISTAN,port,private_infrastructure,development,1
OMA,Oman,ZANZIBAR,barrack,army,development,5
OMA,Oman,ZANZIBAR,logging_camp,logging,forestry,2
OMA,Oman,ZANZIBAR,port,private_infrastructure,development,2
OMA,Oman,ZANZIBAR,coffee_plantation,plantations,plantation,1
OMA,Oman,ZANZIBAR,cotton_plantation,plantations,plantation,1
OMA,Oman,ZANZIBAR,fishing_wharf,fishing,fishing,1
TUR,Ottomans,ALBANIA,fishing_wharf,fishing,fishing,2
TUR,Ottomans,ALBANIA,logging_camp,logging,forestry,2
TUR,Ottomans,ALBANIA,port,private_infrastructure,development,1
TUR,Ottomans,ALBANIA,textile_mill,light_industry,light_industry,1
TUR,Ottomans,ANKARA,government_administration,bureaucracy,development,3
TUR,Ottomans,ANKARA,wheat_farm,staple_crops,agriculture,3
TUR,Ottomans,ANKARA,tea_plantation,plantations,plantation,2
TUR,Ottomans,ANKARA,tobacco_plantation,plantations,plantation,2
TUR,Ottomans,ANKARA,livestock_ranch,ranching,agriculture,1
